reporter_name,partner_name,year,trade_flow,product_group,export_(us$_thousand),import_(us$_thousand),export_product_share_(%),import_product_share_(%),revealed_comparative_advantage,world_growth_(%),country_growth_(%),ahs_simple_average_(%),ahs_weighted_average_(%),ahs_total_tariff_lines,ahs_dutiable_tariff_lines_share_(%),ahs_duty_free_tariff_lines_share_(%),ahs_specific_tariff_lines_share_(%),ahs_ave_tariff_lines_share_(%),ahs_maxrate_(%),ahs_minrate_(%),ahs_specificduty_imports_(us$_thousand),ahs_dutiable_imports_(us$_thousand),ahs_duty_free_imports_(us$_thousand),mfn_simple_average_(%),mfn_weighted_average_(%),mfn_total_tariff_lines,mfn_dutiable_tariff_lines_share_(%),mfn_duty_free_tariff_lines_share_(%),mfn_specific_tariff_lines_share_(%),mfn_ave_tariff_lines_share_(%),mfn_maxrate_(%),mfn_minrate_(%),mfn_specificduty_imports_(us$_thousand),mfn_dutiable_imports_(us$_thousand),mfn_duty_free_imports_(us$_thousand)
Kenya,Sweden,2009.0,EXPIMP,Vegetable,30577.46,95.1,94.63,0.12,31.83,-9.36,5.15,21.164632587859426,22.069619976458718,63.660164788969226,63.48576761392298,23.794146628552213,0.026557928367243987,12.693618631242643,35.12397343198251,10.699260131158567,4.825189171010594,14111.331005549018,5316.550775180764,23.760612073314277,25.112912392803093,36.439044896586516,71.10540776862284,14.894691441062722,0.028663191525138722,13.884592231377164,39.38858416008071,12.00437195224483,4.944482932571045,16610.02838069615,2817.8533983521106
Kenya,Chad,2009.0,EXPIMP,Vegetable,83.94,4.69,5.23,100.0,8.027710785103983,2.2919585332419463,36.26888793694311,0.0,0.0,1.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,4.69,0.0,0.0,1.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,4.69
Kenya,Thailand,2009.0,EXPIMP,Vegetable,6.33,3696.65,0.06,4.04,0.18,-8.3,-53.37,22.25,67.85,20.0,65.0,25.0,0.0,10.0,75.0,0.0,0.0,3632.21,64.43,22.25,67.85,20.0,65.0,25.0,0.0,10.0,75.0,0.0,0.0,3632.21,64.43
Kenya,Turkey,2009.0,EXPIMP,Vegetable,6497.12,385.13,76.71,0.87,24.64,-18.52,30.93,23.33,20.84,12.0,91.67,8.33,0.0,0.0,60.0,0.0,0.0,383.98,1.16,23.33,20.84,12.0,91.67,8.33,0.0,0.0,60.0,0.0,0.0,383.98,1.16
Kenya,Tanzania,2009.0,EXPIMP,Vegetable,33946.3,11954.27,8.72,11.82,0.67,-7.64,-17.06,0.0,0.0,52.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,11954.27,22.98,20.71,52.0,92.31,3.85,0.0,3.85,75.0,0.0,0.0,11921.84,32.43
Kenya,Uganda,2009.0,EXPIMP,Vegetable,24663.46,25539.56,4.12,44.55,0.5,-8.26,-2.04,0.0,0.0,41.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,25539.56,23.59,18.97,41.0,80.49,12.2,0.0,7.32,75.0,0.0,0.0,25515.32,24.24
Kenya,Ukraine,2009.0,EXPIMP,Vegetable,2111.32,113524.07,63.83,86.09,24.01,-11.28,24.08,44.44,28.19,5.0,80.0,20.0,0.0,0.0,60.0,0.0,0.0,113524.07,0.0,44.44,28.19,5.0,80.0,20.0,0.0,0.0,60.0,0.0,0.0,113524.07,0.0
Kenya,Unspecified,2009.0,EXPIMP,Vegetable,1147.72,90.52,20.73,4.58,8.027710785103983,2.2919585332419463,36.26888793694311,25.0,25.0,1.0,100.0,0.0,0.0,0.0,25.0,25.0,0.0,90.52,0.0,25.0,25.0,1.0,100.0,0.0,0.0,0.0,25.0,25.0,0.0,90.52,0.0
Kenya,United States,2009.0,EXPIMP,Vegetable,52089.01,182858.11,23.04,28.17,8.57,-5.47,-4.92,19.95,36.19,65.0,70.77,26.15,0.0,3.08,75.0,0.0,0.0,175923.29,6638.15,19.95,36.19,65.0,70.77,26.15,0.0,3.08,75.0,0.0,0.0,175923.29,6638.15
Kenya,Vietnam,2009.0,EXPIMP,Vegetable,1619.26,12677.66,46.8,73.35,0.27,1.9,271.33,35.0,74.17,6.0,50.0,16.67,0.0,33.33,75.0,0.0,0.0,12673.28,4.38,35.0,74.17,6.0,50.0,16.67,0.0,33.33,75.0,0.0,0.0,12673.28,4.38
Kenya,World,2009.0,EXPIMP,Vegetable,2075104.25,1292407.2,46.49,12.67,14.75,-8.83,-5.09,18.04,28.34,1245.0,68.84,28.67,0.0,2.49,75.0,0.0,0.0,892231.03,396383.21,19.49,29.07,313.0,82.43,16.29,0.0,0.32,75.0,0.0,0.0,935736.74,352877.5
Kenya,South Africa,2009.0,EXPIMP,Vegetable,5185.57,313216.14,11.2,34.28,3.97,-10.23,-7.31,21.23,49.23,113.0,85.84,13.27,0.0,0.88,75.0,0.0,0.0,312511.91,699.09,21.23,49.23,113.0,85.84,13.27,0.0,0.88,75.0,0.0,0.0,312511.91,699.09
Kenya,"Congo, Dem. Rep.",2009.0,EXPIMP,Vegetable,14666.19,1.57,10.01,0.01,8.027710785103983,2.2919585332419463,36.26888793694311,2.5,2.5,1.0,100.0,0.0,0.0,0.0,2.5,2.5,0.0,1.57,0.0,25.0,25.0,1.0,100.0,0.0,0.0,0.0,25.0,25.0,0.0,1.57,0.0
Kenya,Zambia,2009.0,EXPIMP,Vegetable,22485.33,3970.26,35.98,19.51,6.62,-9.63,-18.45,0.0,0.0,5.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,3970.26,10.0,24.68,5.0,40.0,60.0,0.0,0.0,25.0,0.0,0.0,3919.79,50.47
Kenya,Zimbabwe,2009.0,EXPIMP,Vegetable,116.38,186.66,2.52,2.4,0.08,39.65,20.89,0.0,0.0,4.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,186.66,0.0,0.0,4.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,186.66
Kenya,East Asia & Pacific,2009.0,EXPIMP,Vegetable,58173.21,385092.03,38.15,14.74,8.027710785103983,2.2919585332419463,36.26888793694311,21.63,5.24,220.0,75.0,19.55,0.0,5.45,75.0,0.0,0.0,57167.1,324725.19,19.85,5.24,131.0,80.15,17.56,0.0,1.36,75.0,0.0,0.0,57167.1,324725.19
Kenya,Europe & Central Asia,2009.0,EXPIMP,Vegetable,1107289.07,204146.83,85.33,9.19,8.027710785103983,2.2919585332419463,36.26888793694311,19.58,23.42,406.0,75.37,22.91,0.0,1.72,75.0,0.0,0.0,186176.64,17718.66,20.88,23.42,186.0,83.87,14.52,0.0,0.74,75.0,0.0,0.0,186176.64,17718.66
Kenya,Latin America & Caribbean,2009.0,EXPIMP,Vegetable,2080.86,28206.82,40.32,25.27,8.027710785103983,2.2919585332419463,36.26888793694311,10.51,20.16,33.0,51.52,48.48,0.0,0.0,50.0,0.0,0.0,26820.98,1385.85,12.54,20.16,23.0,56.52,43.48,0.0,0.0,50.0,0.0,0.0,26820.98,1385.85
Kenya,Middle East & North Africa,2009.0,EXPIMP,Vegetable,274830.48,5568.93,65.58,0.27,8.027710785103983,2.2919585332419463,36.26888793694311,20.32,18.48,111.0,72.97,24.32,0.0,2.7,75.0,0.0,0.0,3260.02,2308.4,23.39,26.03,84.0,88.1,9.52,0.0,1.8,75.0,0.0,0.0,5069.28,499.13
Kenya,North America,2009.0,EXPIMP,Vegetable,63413.93,188132.04,26.52,25.82,8.027710785103983,2.2919585332419463,36.26888793694311,20.97,35.86,74.0,71.62,24.32,0.0,4.05,75.0,0.0,0.0,181197.21,6638.15,19.95,35.86,65.0,70.77,26.15,0.0,2.7,75.0,0.0,0.0,181197.21,6638.15
Kenya,South Asia,2009.0,EXPIMP,Vegetable,308902.0,123072.92,82.69,10.4,8.027710785103983,2.2919585332419463,36.26888793694311,21.43,56.16,142.0,80.28,16.2,0.0,3.52,75.0,0.0,0.0,122151.16,882.39,20.69,56.16,128.0,80.47,17.19,0.0,2.11,75.0,0.0,0.0,122151.16,882.39
Kenya,Sub-Saharan Africa,2009.0,EXPIMP,Vegetable,257963.42,358093.69,13.32,29.17,8.027710785103983,2.2919585332419463,36.26888793694311,9.96,43.09,257.0,46.69,52.92,0.0,0.39,75.0,0.0,0.0,315367.41,42721.15,21.59,45.59,159.0,86.16,11.95,0.0,1.17,75.0,0.0,0.0,357063.85,1024.7
Kenya,United Arab Emirates,2010.0,EXPIMP,Vegetable,81693.88,8809.1,34.35,0.6,6.92,4.14,7.48,25.31,4.48,73.0,86.3,8.22,0.0,5.48,75.0,0.0,0.0,2043.63,6765.48,25.31,4.48,73.0,86.3,8.22,0.0,5.48,75.0,0.0,0.0,2043.63,6765.48
Kenya,Argentina,2010.0,EXPIMP,Vegetable,0.0,2082.98,16.746330708661418,59.19,55.69,-15.84,-37.92,25.0,23.81,4.0,75.0,25.0,0.0,0.0,50.0,0.0,0.0,1793.41,289.57,25.0,23.81,4.0,75.0,25.0,0.0,0.0,50.0,0.0,0.0,1793.41,289.57
Kenya,American Samoa,2010.0,EXPIMP,Vegetable,80.08,0.5,81.7,0.16,8.027710785103983,2.2919585332419463,36.26888793694311,29.17,26.81,6.0,66.67,16.67,0.0,16.67,75.0,0.0,0.0,0.49,0.01,29.17,26.81,6.0,66.67,16.67,0.0,16.67,75.0,0.0,0.0,0.49,0.01
Kenya,Australia,2010.0,EXPIMP,Vegetable,5220.9,4475.47,65.06,10.99,30.85,5.32,10.13,13.54,22.99,10.0,40.0,60.0,0.0,0.0,60.0,0.0,0.0,3964.23,322.38,13.54,22.99,10.0,40.0,60.0,0.0,0.0,60.0,0.0,0.0,3964.23,322.38
Kenya,Austria,2010.0,EXPIMP,Vegetable,6372.87,29.3,94.13,0.19,32.44,3.86,9.24,10.0,3.78,5.0,40.0,60.0,0.0,0.0,25.0,0.0,0.0,4.43,24.86,10.0,3.78,5.0,40.0,60.0,0.0,0.0,25.0,0.0,0.0,4.43,24.86
Kenya,Burundi,2010.0,EXPIMP,Vegetable,2925.47,627.39,4.25,34.36,0.31,2.67,43.95,0.0,0.0,2.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,627.39,25.0,25.0,2.0,100.0,0.0,0.0,0.0,25.0,25.0,0.0,627.39,0.0
Kenya,Belgium,2010.0,EXPIMP,Vegetable,36726.42,277.56,70.01,0.29,17.46,-11.36,-43.71,16.25,8.63,28.0,75.0,25.0,0.0,0.0,60.0,0.0,0.0,187.61,83.28,16.25,8.63,28.0,75.0,25.0,0.0,0.0,60.0,0.0,0.0,187.61,83.28
Kenya,Bulgaria,2010.0,EXPIMP,Vegetable,71.52,485.2,29.83,14.13,8.06,-0.94,55.33,25.0,25.0,1.0,100.0,0.0,0.0,0.0,25.0,25.0,0.0,485.2,0.0,25.0,25.0,1.0,100.0,0.0,0.0,0.0,25.0,25.0,0.0,485.2,0.0
Kenya,Brazil,2010.0,EXPIMP,Vegetable,49.06,6438.81,15.25,10.62,8.027710785103983,2.2919585332419463,36.26888793694311,6.19,11.21,9.0,44.44,55.56,0.0,0.0,35.0,0.0,0.0,6426.15,12.66,6.19,11.21,9.0,44.44,55.56,0.0,0.0,35.0,0.0,0.0,6426.15,12.66
Kenya,Canada,2010.0,EXPIMP,Vegetable,13277.84,13674.13,89.98,15.35,32.53,4.9,14.9,30.91,23.65,15.0,80.0,13.33,0.0,6.67,75.0,0.0,0.0,13674.13,0.0,30.91,23.65,15.0,80.0,13.33,0.0,6.67,75.0,0.0,0.0,13674.13,0.0
Kenya,Switzerland,2010.0,EXPIMP,Vegetable,17186.45,727.08,79.55,0.51,45.14,3.25,15.31,11.85,0.97,11.0,54.55,45.45,0.0,0.0,25.0,0.0,0.0,28.18,698.52,11.85,0.97,11.0,54.55,45.45,0.0,0.0,25.0,0.0,0.0,28.18,698.52
Kenya,Chile,2010.0,EXPIMP,Vegetable,1954.28,1451.21,95.84,45.39,37.58,10.39,28.56,5.0,2.97,5.0,20.0,80.0,0.0,0.0,25.0,0.0,0.0,172.48,1278.73,5.0,2.97,5.0,20.0,80.0,0.0,0.0,25.0,0.0,0.0,172.48,1278.73
Kenya,China,2010.0,EXPIMP,Vegetable,11086.87,2232.36,35.0,0.15,5.92,12.88,-13.2,23.42,17.52,61.0,83.61,11.48,0.0,4.92,75.0,0.0,0.0,1592.4,619.51,23.42,17.52,61.0,83.61,11.48,0.0,4.92,75.0,0.0,0.0,1592.4,619.51
Kenya,Colombia,2010.0,EXPIMP,Vegetable,583.57,111.17,91.32,4.82,16.36,8.56,12.77,0.0,0.0,4.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,111.17,0.0,0.0,4.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,111.17
Kenya,Costa Rica,2010.0,EXPIMP,Vegetable,27.39,6.96,68.49,4.02,0.9,22.95,96.9,0.0,0.0,1.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,6.96,0.0,0.0,1.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,6.96
Kenya,Cyprus,2010.0,EXPIMP,Vegetable,764.25,0.41,33.42,0.03,9.51,1.32,26.02,25.0,25.0,2.0,100.0,0.0,0.0,0.0,25.0,25.0,0.0,0.41,0.0,25.0,25.0,2.0,100.0,0.0,0.0,0.0,25.0,25.0,0.0,0.41,0.0
Kenya,Czech Republic,2010.0,EXPIMP,Vegetable,220.88,11.16,86.26,0.05,48.17,3.39,11.21,0.0,0.0,1.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,11.16,0.0,0.0,1.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,11.16
Kenya,Germany,2010.0,EXPIMP,Vegetable,76449.29,13381.09,78.56,4.02,24.12,3.09,-3.52,13.98,17.76,48.0,64.58,35.42,0.0,0.0,35.0,0.0,0.0,10209.79,3104.36,13.98,17.76,48.0,64.58,35.42,0.0,0.0,35.0,0.0,0.0,10209.79,3104.36
Kenya,Denmark,2010.0,EXPIMP,Vegetable,851.43,737.56,37.31,1.27,6.92,2.33,-18.04,9.17,10.22,12.0,41.67,58.33,0.0,0.0,25.0,0.0,0.0,259.2,368.36,9.17,10.22,12.0,41.67,58.33,0.0,0.0,25.0,0.0,0.0,259.2,368.36
Kenya,Ecuador,2010.0,EXPIMP,Vegetable,658.07,71.98,100.0,5.88,27.88,13.51,455.87,6.25,14.05,4.0,25.0,75.0,0.0,0.0,25.0,0.0,0.0,40.45,31.53,6.25,14.05,4.0,25.0,75.0,0.0,0.0,25.0,0.0,0.0,40.45,31.53
Kenya,"Egypt, Arab Rep.",2010.0,EXPIMP,Vegetable,208540.71,4416.28,91.26,1.9,7.42,7.45,-4.98,0.0,0.0,22.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,4399.71,26.06,54.88,22.0,81.82,9.09,0.0,9.09,75.0,0.0,0.0,4398.6,1.11
Kenya,Spain,2010.0,EXPIMP,Vegetable,3906.74,877.23,15.22,2.14,4.28,0.66,-1.16,19.74,6.28,19.0,63.16,31.58,0.0,5.26,75.0,0.0,0.0,220.16,657.07,19.74,6.28,19.0,63.16,31.58,0.0,5.26,75.0,0.0,0.0,220.16,657.07
Kenya,Estonia,2010.0,EXPIMP,Vegetable,0.0,6462.71,16.746330708661418,73.37,37.71,-4.24,-15.62,24.17,23.33,4.0,75.0,25.0,0.0,0.0,35.0,0.0,0.0,6462.71,0.0,24.17,23.33,4.0,75.0,25.0,0.0,0.0,35.0,0.0,0.0,6462.71,0.0
Kenya,Ethiopia(excludes Eritrea),2010.0,EXPIMP,Vegetable,5439.74,550.39,9.84,57.11,0.39,-1.23,-8.73,1.81,1.98,14.0,71.43,28.57,0.0,0.0,2.5,0.0,0.0,456.33,94.06,18.08,19.78,14.0,71.43,28.57,0.0,0.0,25.0,0.0,0.0,456.33,94.06
Kenya,Finland,2010.0,EXPIMP,Vegetable,20062.9,0.12,88.0,0.0,33.66,11.79,6.97,21.164632587859426,22.069619976458718,63.660164788969226,63.48576761392298,23.794146628552213,0.026557928367243987,12.693618631242643,35.12397343198251,10.699260131158567,4.825189171010594,14111.331005549018,5316.550775180764,23.760612073314277,25.112912392803093,36.439044896586516,71.10540776862284,14.894691441062722,0.028663191525138722,13.884592231377164,39.38858416008071,12.00437195224483,4.944482932571045,16610.02838069615,2817.8533983521106
Kenya,France,2010.0,EXPIMP,Vegetable,31602.25,1641.65,48.28,0.7,20.72,1.57,2.73,18.21,1.84,28.0,75.0,25.0,0.0,0.0,25.0,0.0,0.0,146.79,1489.52,18.21,1.84,28.0,75.0,25.0,0.0,0.0,25.0,0.0,0.0,146.79,1489.52
Kenya,United Kingdom,2010.0,EXPIMP,Vegetable,467158.67,1778.7,92.1,0.28,34.35,5.73,11.8,20.21,7.48,147.0,83.67,14.97,0.0,1.36,75.0,0.0,0.0,612.11,1141.46,20.21,7.48,147.0,83.67,14.97,0.0,1.36,75.0,0.0,0.0,612.11,1141.46
Kenya,Ghana,2010.0,EXPIMP,Vegetable,5.18,0.98,0.06,0.09,0.49,-3.2,1787.57,0.0,0.0,1.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.0,0.0,1.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98
Kenya,Greece,2010.0,EXPIMP,Vegetable,84.71,22.16,5.07,0.41,1.57,-3.21,-14.16,25.0,0.02,3.0,66.67,33.33,0.0,0.0,50.0,0.0,0.0,0.01,22.15,25.0,0.02,3.0,66.67,33.33,0.0,0.0,50.0,0.0,0.0,0.01,22.15
Kenya,Guatemala,2010.0,EXPIMP,Vegetable,0.35,79.2,0.6,2.29,18.67,5.72,10.46,0.0,0.0,1.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,79.2,0.0,0.0,1.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,79.2
Kenya,"Hong Kong, China",2010.0,EXPIMP,Vegetable,2949.64,69.58,10.53,0.13,11.78,9.51,32.44,20.0,19.04,8.0,87.5,12.5,0.0,0.0,25.0,0.0,0.0,62.66,6.92,20.0,19.04,8.0,87.5,12.5,0.0,0.0,25.0,0.0,0.0,62.66,6.92
Kenya,Hungary,2010.0,EXPIMP,Vegetable,596.22,15.71,88.24,0.1,65.0,8.41,-38.44,0.0,0.0,1.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,15.71,0.0,0.0,1.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,15.71
Kenya,Indonesia,2010.0,EXPIMP,Vegetable,6369.77,260044.46,51.05,76.53,8.07,16.84,21.52,12.67,0.52,13.0,61.54,38.46,0.0,0.0,25.0,0.0,0.0,9208.25,243297.36,12.67,0.52,13.0,61.54,38.46,0.0,0.0,25.0,0.0,0.0,9208.25,243297.36
Kenya,India,2010.0,EXPIMP,Vegetable,44484.28,13791.56,41.6,1.06,14.62,9.18,78.48,20.3,21.29,119.0,80.67,16.81,0.0,2.52,75.0,0.0,0.0,11946.15,1451.49,20.3,21.29,119.0,80.67,16.81,0.0,2.52,75.0,0.0,0.0,11946.15,1451.49
Kenya,Ireland,2010.0,EXPIMP,Vegetable,12036.08,12.45,89.7,0.02,27.68,-29.65,-28.38,37.5,34.26,2.0,0.0,50.0,0.0,50.0,75.0,0.0,0.0,5.69,6.76,37.5,34.26,2.0,0.0,50.0,0.0,50.0,75.0,0.0,0.0,5.69,6.76
Kenya,"Iran, Islamic Rep.",2010.0,EXPIMP,Vegetable,9185.8,1361.29,84.82,3.44,10.39,2.2919585332419463,36.26888793694311,31.25,25.0,8.0,87.5,0.0,0.0,12.5,75.0,25.0,0.0,1361.29,0.0,31.25,25.0,8.0,87.5,0.0,0.0,12.5,75.0,25.0,0.0,1361.29,0.0
Kenya,Iceland,2010.0,EXPIMP,Vegetable,0.0,33.98,16.746330708661418,7.13,21.05,2.08,-4.36,10.0,10.0,2.0,100.0,0.0,0.0,0.0,10.0,10.0,0.0,33.98,0.0,10.0,10.0,2.0,100.0,0.0,0.0,0.0,10.0,10.0,0.0,33.98,0.0
Kenya,Israel,2010.0,EXPIMP,Vegetable,864.76,1052.93,4.43,1.77,1.03,8.49,-44.8,18.26,4.22,23.0,65.22,30.43,0.0,4.35,75.0,0.0,0.0,195.6,857.33,18.26,4.22,23.0,65.22,30.43,0.0,4.35,75.0,0.0,0.0,195.6,857.33
Kenya,Italy,2010.0,EXPIMP,Vegetable,8684.66,3560.85,21.17,2.36,3.33,1.73,-8.48,24.38,27.15,80.0,86.25,11.25,0.0,2.5,75.0,0.0,0.0,1930.71,1630.15,24.38,27.15,80.0,86.25,11.25,0.0,2.5,75.0,0.0,0.0,1930.71,1630.15
Kenya,Jordan,2010.0,EXPIMP,Vegetable,1350.3,15.01,65.65,0.16,13.76,-5.52,-17.83,20.0,24.35,3.0,100.0,0.0,0.0,0.0,25.0,10.0,0.0,15.01,0.0,20.0,24.35,3.0,100.0,0.0,0.0,0.0,25.0,10.0,0.0,15.01,0.0
Kenya,Japan,2010.0,EXPIMP,Vegetable,24780.77,2341.88,93.96,0.32,20.17,5.1,-0.59,23.03,17.64,40.0,77.5,17.5,0.0,5.0,75.0,0.0,0.0,1766.58,575.31,23.03,17.64,40.0,77.5,17.5,0.0,5.0,75.0,0.0,0.0,1766.58,575.31
Kenya,"Korea, Rep.",2010.0,EXPIMP,Vegetable,1192.87,18.23,53.55,0.01,18.48,9.43,28.21,25.74,40.91,18.0,88.89,5.56,0.0,5.56,75.0,0.0,0.0,7.32,0.0,25.74,40.91,18.0,88.89,5.56,0.0,5.56,75.0,0.0,0.0,7.32,0.0
Kenya,Sri Lanka,2010.0,EXPIMP,Vegetable,9794.78,810.57,87.74,7.77,11.92,7.89,21.89,25.0,25.0,7.0,100.0,0.0,0.0,0.0,25.0,25.0,0.0,810.57,0.0,25.0,25.0,7.0,100.0,0.0,0.0,0.0,25.0,25.0,0.0,810.57,0.0
Kenya,Lesotho,2010.0,EXPIMP,Vegetable,0.0,45.83,16.746330708661418,17.51,8.027710785103983,2.2919585332419463,36.26888793694311,5.0,3.42,2.0,50.0,50.0,0.0,0.0,10.0,0.0,0.0,15.69,30.14,5.0,3.42,2.0,50.0,50.0,0.0,0.0,10.0,0.0,0.0,15.69,30.14
Kenya,Lithuania,2010.0,EXPIMP,Vegetable,197.77,3451.6,100.0,74.05,18.59,11.63,-37.38,23.33,23.33,3.0,66.67,33.33,0.0,0.0,35.0,0.0,0.0,3451.6,0.0,23.33,23.33,3.0,66.67,33.33,0.0,0.0,35.0,0.0,0.0,3451.6,0.0
Kenya,Latvia,2010.0,EXPIMP,Vegetable,173.69,2013.63,100.0,91.92,19.65,3.63,-80.59,23.33,23.33,3.0,66.67,33.33,0.0,0.0,35.0,0.0,0.0,2013.63,0.0,23.33,23.33,3.0,66.67,33.33,0.0,0.0,35.0,0.0,0.0,2013.63,0.0
Kenya,Madagascar,2010.0,EXPIMP,Vegetable,663.15,43.41,15.34,0.72,1.13,-1.92,-56.9,0.0,0.0,2.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,43.41,17.5,24.59,2.0,100.0,0.0,0.0,0.0,25.0,10.0,0.0,43.41,0.0
Kenya,Mexico,2010.0,EXPIMP,Vegetable,9.25,18.93,1.24,0.21,0.17,5.06,18.96,19.67,0.95,7.0,71.43,28.57,0.0,0.0,35.0,0.0,0.0,0.76,18.17,19.67,0.95,7.0,71.43,28.57,0.0,0.0,35.0,0.0,0.0,0.76,18.17
Kenya,Mali,2010.0,EXPIMP,Vegetable,1.94,26.97,0.73,47.4,0.53,2.2919585332419463,36.26888793694311,14.0,14.0,5.0,80.0,20.0,0.0,0.0,25.0,0.0,0.0,26.97,0.0,14.0,14.0,5.0,80.0,20.0,0.0,0.0,25.0,0.0,0.0,26.97,0.0
Kenya,Malta,2010.0,EXPIMP,Vegetable,14.18,2.59,0.68,0.2,1.05,2.2919585332419463,36.26888793694311,25.0,25.0,1.0,100.0,0.0,0.0,0.0,25.0,25.0,0.0,2.59,0.0,25.0,25.0,1.0,100.0,0.0,0.0,0.0,25.0,25.0,0.0,2.59,0.0
Kenya,Myanmar,2010.0,EXPIMP,Vegetable,0.0,19.78,16.746330708661418,97.47,8.027710785103983,2.2919585332419463,36.26888793694311,25.0,25.0,1.0,100.0,0.0,0.0,0.0,25.0,25.0,0.0,19.78,0.0,25.0,25.0,1.0,100.0,0.0,0.0,0.0,25.0,25.0,0.0,19.78,0.0
Kenya,Mozambique,2010.0,EXPIMP,Vegetable,1184.52,490.11,12.13,3.96,1.15,-20.01,5514.68,16.67,7.07,3.0,66.67,33.33,0.0,0.0,25.0,0.0,0.0,138.67,351.44,16.67,7.07,3.0,66.67,33.33,0.0,0.0,25.0,0.0,0.0,138.67,351.44
Kenya,Mauritius,2010.0,EXPIMP,Vegetable,2679.41,80.55,14.34,0.22,0.93,4.55,208.29,0.0,0.0,2.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,80.55,25.0,25.0,2.0,100.0,0.0,0.0,0.0,25.0,25.0,0.0,80.55,0.0
Kenya,Malawi,2010.0,EXPIMP,Vegetable,4618.76,1957.35,8.58,29.03,1.15,6.89,8.46,0.0,0.0,6.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1957.35,24.17,14.72,6.0,66.67,16.67,0.0,16.67,75.0,0.0,0.0,1922.47,34.89
Kenya,Malaysia,2010.0,EXPIMP,Vegetable,2903.32,40589.93,47.29,43.49,7.37,14.84,1.63,19.27,3.04,19.0,78.95,21.05,0.0,0.0,25.0,0.0,0.0,8441.87,31029.79,19.27,3.04,19.0,78.95,21.05,0.0,0.0,25.0,0.0,0.0,8441.87,31029.79
Kenya,Nigeria,2010.0,EXPIMP,Vegetable,9718.41,0.27,48.34,0.02,8.027710785103983,2.2919585332419463,36.26888793694311,25.0,25.0,1.0,100.0,0.0,0.0,0.0,25.0,25.0,0.0,0.27,0.0,25.0,25.0,1.0,100.0,0.0,0.0,0.0,25.0,25.0,0.0,0.27,0.0
Kenya,Netherlands,2010.0,EXPIMP,Vegetable,304314.33,11427.36,89.79,4.91,20.26,3.54,-0.98,20.06,2.7,74.0,79.73,18.92,0.0,1.35,75.0,0.0,0.0,2199.99,9220.74,20.06,2.7,74.0,79.73,18.92,0.0,1.35,75.0,0.0,0.0,2199.99,9220.74
Kenya,Norway,2010.0,EXPIMP,Vegetable,13725.47,22.09,94.6,0.08,29.0,5.07,8.11,0.0,0.0,1.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,22.09,0.0,0.0,1.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,22.09
Kenya,New Zealand,2010.0,EXPIMP,Vegetable,1430.43,683.2,94.64,8.05,35.02,5.24,6.13,5.0,1.15,5.0,20.0,80.0,0.0,0.0,25.0,0.0,0.0,31.41,651.78,5.0,1.15,5.0,20.0,80.0,0.0,0.0,25.0,0.0,0.0,31.41,651.78
Kenya,"Other Asia, nes",2010.0,EXPIMP,Vegetable,532.34,6.58,47.86,0.01,8.81,9.33,57.75,21.164632587859426,22.069619976458718,63.660164788969226,63.48576761392298,23.794146628552213,0.026557928367243987,12.693618631242643,35.12397343198251,10.699260131158567,4.825189171010594,14111.331005549018,5316.550775180764,23.760612073314277,25.112912392803093,36.439044896586516,71.10540776862284,14.894691441062722,0.028663191525138722,13.884592231377164,39.38858416008071,12.00437195224483,4.944482932571045,16610.02838069615,2817.8533983521106
Kenya,Oman,2010.0,EXPIMP,Vegetable,1104.97,10.36,7.15,0.05,12.42,6.88,35.3,17.5,22.36,2.0,100.0,0.0,0.0,0.0,25.0,10.0,0.0,10.36,0.0,17.5,22.36,2.0,100.0,0.0,0.0,0.0,25.0,10.0,0.0,10.36,0.0
